CODIGO,DESCRIPCION,COD.BARRA,TIPO,DEPARTAMENTO,U.COMPRA,PRECIO VENTA,U.VENTA,PESABLE,STOCK CRITICO,FACTOR VENTA,ULTIMO COSTO,FECHA,RUT PROVEEDOR,NOMBRE PROVEEDOR,STOCK
00003829,PASTA POLLO PIMENTON LP 125G,7801916029726,VENTA,CECINAS Y FIAMB,UNIDAD,1000,UNIDAD,,0000000000,.70,550,27/02/2024,0801863000,CONSORCIO INDUSTRIAL DE ALIMENTOS S.A,-39
00003830,PASTA POLLO TOCINO LP 125G,7801916031620,VENTA,CECINAS Y FIAMB,UNIDAD,1000,UNIDAD,,0000000000,.70,,00/00/0000,,,0
00003831,PASTA SALAME LP 125G,7801916029733,VENTA,CECINAS Y FIAMB,UNIDAD,950,UNIDAD,,0000000000,.70,550,22/08/2023,0801863000,CONSORCIO INDUSTRIAL DE ALIMENTOS S.A,-22
00003832,PASTA SALAME RDA 125G,7801930008226,VENTA,CECINAS Y FIAMB,UNIDAD,1200,UNIDAD,,0000000000,.70,588,12/02/2024,0910040006,PRODUCTOS FERNANDEZ S.A,-118
00003835,PASTILLAS 1/2 HORA 400G,7802225310635,VENTA,,,2000,UNIDAD,,,,,00/00/0000,,,0
00003836,PASTILLAS BUTTER CREAM 810G,7790580413002,VENTA,ABARROTES      ,UNIDAD,4950,UNIDAD,,0000000000,.70,2140,00/00/0000,,,-1
00003837,PASTILLAS FRUTALES ARCOR 800G,7757174009362,VENTA,,,6450,UNIDAD,,,,,00/00/0000,,,0
00003838,PATA DE VACA,0201360000000,VENTA,,,3250,UNIDAD,,,,,00/00/0000,,,-5
00003839,PATAGONIA BLACK LAGER 470CC,7802100004345,VENTA,BEBIDAS ALCOHOL,UNIDAD,1400,UNIDAD,,0000000000,.70,808,10/08/2023,0995545608,COMERCIAL CCU S.A,-298
00003840,PATAGONIA BLOND LAGER 470CC,7802100005113,VENTA,BEBIDAS ALCOHOL,UNIDAD,1400,UNIDAD,,0000000000,.70,808,10/08/2023,0995545608,COMERCIAL CCU S.A,-237
00003841,PATAGONIA HOPPY LAGER 470CC,7802100004024,VENTA,BEBIDAS ALCOHOL,UNIDAD,1000,UNIDAD,,0000000000,.70,808,22/01/2024,0995545608,COMERCIAL CCU S.A,-408
00003842,PATAGONIA LOTUS LAGER 470CC,7802100004482,VENTA,BEBIDAS ALCOHOL,UNIDAD,1400,UNIDAD,,0000000000,.70,808,00/00/0000,,,-30
00003843,PATAGONIA RED LAGER 470CC,7802100004000,VENTA,BEBIDAS ALCOHOL,UNIDAD,1400,UNIDAD,,0000000000,.70,808,00/00/0000,,,-348
00003844,PATAS DE POLLO,0201530000000,VENTA,CARNICERIA     ,UNIDAD,1850,UNIDAD,,0000000000,.70,850,22/10/2023,0836148002,ARIZTIA COMERCIAL LTDA,-5
00003845,PATE CASTILLO 100GR,7801223100019,VENTA,ABARROTES      ,UNIDAD,1250,UNIDAD,,0000000000,.70,714,08/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-1586
00003846,PATE DE CAMPO SUA WURT 125G,7801970026419,VENTA,CECINAS Y FIAMB,UNIDAD,1350,UNIDAD,,0000000000,.70,767,22/10/2023,0769384375,COMERCIAL ORIGENES CRISTIAN JOEL OLIVARES E.I.R.L,-115
00003847,PATE DE CAMPO LP 125G,7801916035260,VENTA,CECINAS Y FIAMB,UNIDAD,950,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00003848,PATE DE CAMPO RDA 125G,7801930008219,VENTA,CECINAS Y FIAMB,UNIDAD,1000,UNIDAD,,0000000000,.70,488,12/02/2024,0910040006,PRODUCTOS FERNANDEZ S.A,-226
00003849,PATE JAMON PF 125G,7801930003139,VENTA,CECINAS Y FIAMB,UNIDAD,800,UNIDAD,,0000000000,.70,443,08/04/2024,0910040006,PRODUCTOS FERNANDEZ S.A,-230
00003850,PATE POLLO PF 125G,7801930003122,VENTA,CECINAS Y FIAMB,UNIDAD,800,UNIDAD,,0000000000,.70,379,12/02/2024,0910040006,PRODUCTOS FERNANDEZ S.A,-229
00003853,PATE TERNERA PF 125G,7801930003115,VENTA,CECINAS Y FIAMB,UNIDAD,800,UNIDAD,,0000000000,.70,413,20/05/2024,0910040006,PRODUCTOS FERNANDEZ S.A,-502
00003854,PATE TERNERA SJ 125G,7801907004305,VENTA,CECINAS Y FIAMB,UNIDAD,800,UNIDAD,,0000000000,.70,452,27/02/2024,0801863000,CONSORCIO INDUSTRIAL DE ALIMENTOS S.A,-139
00003855,PATITOS DE BA O BEBE,6902300102887,VENTA,,,1950,UNIDAD,,,,,00/00/0000,,,0
00003856,PATO PURIFIC DISCO ADHESIVO,7790520020802,VENTA,,,2600,UNIDAD,,,,,00/00/0000,,,-2
00003859,PA AL COTIDIAN CLASICO M 8U,7806500773443,VENTA,ARTICULOS DE AS,UNIDAD,6500,UNIDAD,,0000000000,.70,3851,00/00/0000,0000000000,,-4
00003860,PA AL COTIDIAN XG,7806500771531,VENTA,,,14200,UNIDAD,,,,,00/00/0000,,,0
00003861,PA AL EMUMED PANTS GX18U DESEC,7804603542225,VENTA,,,10550,UNIDAD,,,,0,00/00/0000,0000000000,,-2
00003863,PA AL HUGGIES G 18UNID NATURAL,7809604029898,VENTA,,,3850,UNIDAD,,,,,00/00/0000,,,0
00003864,PA AL HUGGIES G-16U ACTIVE SEC,7809604030757,VENTA,,,3350,UNIDAD,,,,,00/00/0000,,,0
00003865,PA AL HUGGIES NATURAL CARE M 22U,7809604029881,VENTA,ARTICULOS DE AS,UNIDAD,5150,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00003866,PA AL HUGGIES MX20U,7809604030740,VENTA,,,3350,UNIDAD,,,,,00/00/0000,,,0
00003867,PA AL HUGGIES PISCINA G 1U,7896007551088,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,-6
00003868,PA AL HUGGIES PISCINA M 1U,7896007551095,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,0
00003869,PA AL HUGGIES XG,7751493008464,VENTA,,,550,UNIDAD,,,,,00/00/0000,,,-2
00003870,PA AL HUGGIES XG-12U ACTIVE SE,7809604030719,VENTA,ARTICULOS DE AS,UNIDAD,3400,UNIDAD,,0000000000,.70,1986,00/00/0000,,,-11
00003871,PA AL HUGGIES XXG-12U ACTIVE S,7809604030726,VENTA,ARTICULOS DE AS,UNIDAD,3400,UNIDAD,,0000000000,.70,1857,00/00/0000,,,-10
00003872,PA AL PAMPERS 16 XG,7500435122467,VENTA,,,5300,UNIDAD,,,,,00/00/0000,,,0
00003873,PA AL PAMPERS 16 XXG,7500435122450,VENTA,,,5300,UNIDAD,,,,,00/00/0000,,,0
00003874,PA AL PAMPERS 20 G,7500435122443,VENTA,,,5300,UNIDAD,,,,,00/00/0000,,,0
00003875,PA AL PAMPERS 20 M,7500435150699,VENTA,,,5300,UNIDAD,,,,,00/00/0000,,,0
00003876,PA AL PLENITUD XG,7794626006722,VENTA,,,4300,UNIDAD,,,,,00/00/0000,,,0
00003877,PA O CELULOSA NATURAL VIRUTEX,7806810005258,VENTA,,,3450,UNIDAD,,,,,00/00/0000,,,0
00003878,PA O COCINA COLORES 12UN,6923456074361,VENTA,,,3000,UNIDAD,,,,,00/00/0000,,,-1
00003880,PA O MICROFIBRA AGUACOL 1U,7804630753151,VENTA,HOGAR          ,UNIDAD,1000,UNIDAD,,0000000000,.70,750,14/02/2024,0774583378,COMERCIAL H2O.29 SPA,-1
00003881,PA O MICROFIBRA IMPEKE 30X30,7806810116008,VENTA,,,650,UNIDAD,,,,,00/00/0000,,,-1
00003882,PA O MULTIUSO AMARILLO,7805054000111,VENTA,HOGAR          ,UNIDAD,500,UNIDAD,,0000000000,0.7,151,13/11/2023,0770085039,IMPORTADORA LEMARC SPA,-1
00003884,PA OS MULTIUSO CIEN,6820200028734,VENTA,,,600,UNIDAD,,,,,00/00/0000,,,0
00003885,PA UELITOS FAMILY SET 18U,7805633012818,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00003886,PA UELO ELITE,7806500172116,VENTA,ARTICULOS DE AS,UNIDAD,350,UNIDAD,,0000000000,.70,112,15/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-123
00003890,PECHUGA ACARAMELADA RDA,0203270000000,VENTA,CECINAS Y FIAMB,UNIDAD,14200,UNIDAD,,0000000000,.70,,00/00/0000,,,0
00003891,PECHUGA ACARAMELADA SOPRAVAL,0203820000000,VENTA,,,10200,UNIDAD,,,,,00/00/0000,,,0
00003892,PECHUGA AHUMADA RDA,0203560000000,VENTA,CECINAS Y FIAMB,UNIDAD,15500,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00003893,PECHUGA AHUMADA SOPRAVAL,0203190000000,VENTA,,,8650,UNIDAD,,,,,00/00/0000,,,0
00003894,PECHUGA POLLO ASADA PF,0203650000000,VENTA,CECINAS Y FIAMB,UNIDAD,13900,UNIDAD,,0000000000,.70,8039,19/02/2024,0910040006,PRODUCTOS FERNANDEZ S.A,5.23
00003895,PECHUGA ASADA SOPRAVAL,0203590000000,VENTA,,,13200,UNIDAD,,,,,00/00/0000,,,0
00003896,PECHUGA COCIDA SOPRAVAL,0203490000000,VENTA,,,10200,UNIDAD,,,,,00/00/0000,,,0
00003897,PECHUGA ENTERA,0201060000000,VENTA,CARNICERIA     ,UNIDAD,5850,UNIDAD,,0000000000,.70,3300,22/05/2024,0799842408,AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA,-462.94
00003898,PECHUGA DE POLLO ASADA RDA,0203530000000,VENTA,,,11650,UNIDAD,,,,,00/00/0000,,,0
00003900,PECHUGA DESHUESADA,0201070000000,VENTA,CARNICERIA     ,UNIDAD,7850,UNIDAD,,0000000000,.80,5108,22/05/2024,0799842408,AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA,-34.67
00003903,PECHUGA POLLO COCIDA PF,0203310000000,VENTA,CECINAS Y FIAMB,KILO,15750,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00003904,PECHUGA POLLO 800G SEARA,7894904222834,VENTA,,,3200,UNIDAD,,,,,00/00/0000,,,0
00003905,PEDIGREE CACHORRO CARNE 85G,7797453000468,VENTA,MASCOTAS       ,UNIDAD,850,UNIDAD,,0000000000,0.7,,00/00/0000,,,-37
00003906,PEDIGREE CARNE 100G,7797453000796,VENTA,MASCOTAS       ,UNIDAD,850,UNIDAD,,0000000000,0.7,,00/00/0000,,,-63
00003907,PEDIGREE POLLO 100G,7797453000482,VENTA,MASCOTAS       ,UNIDAD,850,UNIDAD,,0000000000,0.7,,00/00/0000,,,-13
00003908,PEDIGREE RAZA PEQUE A 100G,7797453000475,VENTA,MASCOTAS       ,UNIDAD,850,UNIDAD,,0000000000,0.7,,00/00/0000,,,-7
00003909,PEGAMENTO CON GLITTER 88ML,0000000005238,VENTA,,,1250,UNIDAD,,,,,00/00/0000,,,0
00003910,PEGAMENTO PEGAMAC 118ML,7804663360098,VENTA,,,2100,UNIDAD,,,,,00/00/0000,,,0
00003911,PEHUENIA SWEET CIDER 500ML,7790119010610,VENTA,,,1990,UNIDAD,,,,,00/00/0000,,,-1
00003912,PEINETA DE MADERA,7807101804819,VENTA,,,1300,UNIDAD,,,,,00/00/0000,,,0
00003913,PEINETA PARA TE IR PELO,5690161830339,VENTA,,,1650,UNIDAD,,,,,00/00/0000,,,-1
00003914,PELOTA DE TENIS 3U,8977677501265,VENTA,,,2800,UNIDAD,,,,,00/00/0000,,,0
00003915,PELOTA DE TENIS 3U,6941621427514,VENTA,,,4200,UNIDAD,,,,,00/00/0000,,,0
00003916,PELOTAS DE PINGPONG,1003490526035,VENTA,JUGUETERIA     ,UNIDAD,1500,UNIDAD,,0000000000,.70,649,00/00/0000,,,-2
00003917,PENDRIVE 32GB,0619659182274,VENTA,TECNOLOGIA     ,UNIDAD,8300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-2
00003918,PENDRIVE SANDISK 16GB,0619659068158,VENTA,,,6900,UNIDAD,,,,,00/00/0000,,,0
00003919,PEPINILLO AGRIDULCE DJ 180G,7802351451400,VENTA,ABARROTES      ,UNIDAD,1990,UNIDAD,,0000000000,.70,1171,00/00/0000,,,-11
00003920,PEPINILLO EXTRA DON JUAN 180G,7802351451202,VENTA,ABARROTES      ,UNIDAD,1850,UNIDAD,,0000000000,.70,1080,00/00/0000,,,-12
00003921,PEPINILLOS TRAVERSO 500G,7802337910242,VENTA,,,1050,UNIDAD,,,,,00/00/0000,,,0
00003922,PEPINO DULCE,0202410000000,VENTA,VERDURAS       ,KILO,1600,UNIDAD,,0000000000,.70,,00/00/0000,,,-6
00003923,PEPSI 1.5L,7801620014513,VENTA,,,1450,UNIDAD,,,,,00/00/0000,,,0
00003924,PEPSI 250ML,7801620855253,VENTA,,,550,UNIDAD,,,,324,30/11/2023,0995545608,COMERCIAL CCU S.A,-496
00003925,PEPSI 2L,7801620014681,VENTA,BEBIDAS        ,UNIDAD,1700,UNIDAD,,0000000000,.70,941,30/11/2023,0995545608,COMERCIAL CCU S.A,-784
00003928,PEPSI LT 350ML,7801620852689,VENTA,BEBIDAS        ,UNIDAD,1000,UNIDAD,,0000000000,.70,452,30/11/2023,0995545608,COMERCIAL CCU S.A,-253
00003929,PEPSI PET 3L,7801620017552,VENTA,BEBIDAS        ,UNIDAD,2800,UNIDAD,,0000000000,.70,1424,30/11/2023,0995545608,COMERCIAL CCU S.A,-991
00003930,PEPSI PET 600ML,7801620009373,VENTA,BEBIDAS        ,UNIDAD,1300,UNIDAD,,0000000000,0.7,712,14/12/2023,0995545608,COMERCIAL CCU S.A,-300
00003931,PEPSI PRB 2.5L,7801620001957,VENTA,BEBIDAS        ,UNIDAD,2100,UNIDAD,,0000000000,0.7,515,10/08/2023,0000000000,,-119
00003932,PEPSI ZERO 2L,7801620006877,VENTA,BEBIDAS        ,UNIDAD,1700,UNIDAD,,0000000000,.70,941,30/11/2023,0995545608,COMERCIAL CCU S.A,-616
00003933,PEPSI ZERO 3L,7801620006891,VENTA,BEBIDAS        ,UNIDAD,2800,UNIDAD,,0000000000,.70,1424,30/11/2023,0995545608,COMERCIAL CCU S.A,-432
00003934,PEPSI ZERO 600ML,7801620009342,VENTA,BEBIDAS        ,UNIDAD,1300,UNIDAD,,0000000000,.70,712,14/12/2023,0995545608,COMERCIAL CCU S.A,-182
00003936,PEPSODENT DIENTES SENSIBLES 75,7891150098190,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,.70,592,29/11/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-22
00003937,PEPSODENT HERBAL GUM CARE 75ML,8717163648254,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,.70,754,21/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-48
00003938,PEPSODENT LIMPIEZA PROFUNDA 75,7891150098206,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,.70,750,01/11/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-14
00003939,PEPSODENT NATURE ELEMENTS 75ML,8720181040689,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,.70,,00/00/0000,,,-50
00003940,PEPSODENT PROT A/CAR 130G,7805000311346,VENTA,ARTICULOS DE AS,UNIDAD,1600,UNIDAD,,0000000000,.70,902,21/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-109
00003943,PEPSODENT SALUD COMPLETA 75ML,8720181156243,VENTA,ARTICULOS DE AS,UNIDAD,1400,UNIDAD,,0000000000,.70,592,29/11/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-11
00003945,PEPSONDET ACTION ANTIBAC 75G,8999999037819,VENTA,,,1100,UNIDAD,,,,,00/00/0000,,,0
00003946,PERA,0202190000000,VENTA,VERDURAS       ,UNIDAD,1800,UNIDAD,,0000000000,.70,,00/00/0000,,,-17
00003947,PEREJIL MARCO POLO 15G,7802420110276,VENTA,,,300,UNIDAD,,,,,00/00/0000,,,-9
00003948,PERFORADORA SUNSHINE,0755695672529,VENTA,,,2050,UNIDAD,,,,,00/00/0000,,,-1
00003949,PERFUME MUJER VARIEDADES,6936829008399,VENTA,,,5000,UNIDAD,,,,,00/00/0000,,,-2
00003950,PERFUME SWEETY SWEETY 100ML,7877771380142,VENTA,,,10000,UNIDAD,,,,,00/00/0000,,,0
00003951,PERNIL ALI ADO,0201280000000,VENTA,CARNICERIA     ,UNIDAD,6200,UNIDAD,,0000000000,.70,3539,27/03/2024,0799842408,AGROSUPER COMERCIALIZADORA DE ALIMENTOS LTDA,-551.28
00003952,PERONI CANASTILLO 6X330CC,8008440522016,VENTA,,,6000,UNIDAD,,,,,00/00/0000,,,0
00003953,PETALOS DESMAQUILLANTES,0048341000808,VENTA,,,1750,UNIDAD,,,,,00/00/0000,,,-1
00003954,PETALOS QUITAESMALTE,8745157520453,VENTA,HOGAR          ,UNIDAD,850,UNIDAD,,0000000000,.70,498,00/00/0000,,,-13
00003955,PETALOS QUITAESMALTE,6973042910368,VENTA,,,850,UNIDAD,,,,,00/00/0000,,,0
00003956,PF C/AMERICANO 380G MP,7802420007392,VENTA,,,3400,UNIDAD,,,,,00/00/0000,,,-13
00003957,PAPA FRITA CORTE AMERICANO 200G,7802420151477,VENTA,SNACKS Y CONFIT,UNIDAD,1500,UNIDAD,,0000000000,.70,869,06/10/2023,093178000K,IMPORTADORA CAFE DO BRASIL S.A,-32
00003958,PF LISA CASERAS 380G MP,7802420007385,VENTA,,,3200,UNIDAD,,,,,00/00/0000,,,0
00003961,PICADO CARBONADA NESTLE 250G,7613030264569,VENTA,,,2690,UNIDAD,,,,,00/00/0000,,,-2
00003962,PICADO CARNE VERDURA 215G,7802950003543,VENTA,ABARROTES      ,UNIDAD,2400,UNIDAD,,0000000000,.70,1395,09/08/2023,0000000000,,-51
00003963,PICADO CARNE ESPINACA 215G,7802950003642,VENTA,ABARROTES      ,UNIDAD,2400,UNIDAD,,0000000000,.70,1388,22/08/2023,0000000000,,-3
00003964,PICADO CAZUELA 250G,7613030692669,VENTA,,,2490,UNIDAD,,,,0,00/00/0000,0000000000,,-1
00003966,PICADO CHARQUICAN 250G,7613030692577,VENTA,,,2490,UNIDAD,,,,,00/00/0000,,,-14
00003968,PICADO POLLO VERDURAS NESTLE 2,7802950003550,VENTA,ABARROTES      ,UNIDAD,2350,UNIDAD,,0000000000,.70,1388,00/00/0000,0000000000,,-35
00003969,PICADO POLLO ZANAHORIA ARROZ 2,7613030099024,VENTA,ABARROTES      ,UNIDAD,2400,UNIDAD,,0000000000,.70,1388,20/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-23
00003970,PICHANGA,0202440000000,VENTA,CECINAS Y FIAMB,KILO,5500,UNIDAD,,0000000000,.70,,00/00/0000,,,-23
00003971,PICKLE,0202060000000,VENTA,,,2200,UNIDAD,,,,,00/00/0000,,,-6
00003972,PICKLE SURTIDO DON JUAN 180G,7802351461201,VENTA,ABARROTES      ,UNIDAD,1500,UNIDAD,,0000000000,.70,856,08/08/2023,093178000K,IMPORTADORA CAFE DO BRASIL S.A,-39
00003974,PICNIC 26G,7802215102158,VENTA,SNACKS Y CONFIT,UNIDAD,300,UNIDAD,,0000000000,.70,196,00/00/0000,,,-54
00003975,PIELARMINA CREMA 67G,7804907756502,VENTA,,,1500,UNIDAD,,,,,00/00/0000,,,0
00003976,PILA 2016 DURACELL,0041333038889,VENTA,,,700,UNIDAD,,,,,00/00/0000,,,-5
00003977,PILA 2025 DURACELL,0041333038872,VENTA,,,700,UNIDAD,,,,,00/00/0000,,,0
00003978,PILA 27A,4895059891527,VENTA,,,950,UNIDAD,,,,,00/00/0000,,,-2
00003979,PILA CR2016 MAXELL,4902580131272,VENTA,,,1100,UNIDAD,,,,,00/00/0000,,,-9
00003980,PILA CR2025 MAXELL,4902580131265,VENTA,,,1100,UNIDAD,,,,,00/00/0000,,,-7
00003981,PILAS DURACELL AA,0041333016634,VENTA,ABARROTES      ,UNIDAD,900,UNIDAD,,0000000000,0.7,,00/00/0000,,,-257
00003982,PILAS DURACELL AAA,0041333428482,VENTA,ABARROTES      ,UNIDAD,900,UNIDAD,,0000000000,0.7,,00/00/0000,,,-194
00003983,PILAS DURACELL D 2U,0041333000985,VENTA,ABARROTES      ,UNIDAD,5300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-126
00003984,PILSEN DEL SUR 6U 473CC,7802130002205,VENTA,BEBIDAS ALCOHOL,UNIDAD,5200,UNIDAD,,0000000000,.70,3197,23/08/2023,0911440008,EMBOTELLADORA ANDINA S.A,-12
00003985,PIMENTON MOLIDO 15G,7802420005305,VENTA,,,300,UNIDAD,,,,,00/00/0000,,,-32
00003986,PIMIENTA BLANCA MP 15GR,7802420810152,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,0
00003987,PIMIENTA NEGRA EDRA 15G,7802420004964,VENTA,ABARROTES      ,UNIDAD,550,UNIDAD,,0000000000,.70,310,25/08/2023,093178000K,IMPORTADORA CAFE DO BRASIL S.A,-101
00003988,PIMIENTA NEGRA ENTERA 15G,7802420810169,VENTA,,,500,UNIDAD,,,,,00/00/0000,,,-2
00003989,PIN PON SURTIDO 24U,7702174076579,VENTA,SNACKS Y CONFIT,UNIDAD,3100,UNIDAD,,0000000000,.70,1806,16/08/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,0
00003990,PIN POP XL FRUTOS ROJOS 576G,7702174070270,VENTA,,,2600,UNIDAD,,,,,00/00/0000,,,0
00003992,PINCEL N 2,7807265973635,VENTA,LIBRERIA       ,UNIDAD,300,UNIDAD,,0000000000,.70,199,00/00/0000,,,-2
00003995,PINCEL N 10,7806650371100,VENTA,LIBRERIA       ,UNIDAD,650,UNIDAD,,0000000000,.70,369,00/00/0000,,,-1
00003996,PINCEL N 4,7806650370509,VENTA,LIBRERIA       ,UNIDAD,400,UNIDAD,,0000000000,.70,239,00/00/0000,,,-6
00003997,PINCEL N 8,7806650370905,VENTA,LIBRERIA       ,UNIDAD,550,UNIDAD,,0000000000,.70,319,00/00/0000,,,-2
00003998,PINEL PUNTA N12,7804647364364,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,0
00004000,PINGUINOS MARINELA 3U 120G,7803473003461,VENTA,SNACKS Y CONFIT,UNIDAD,1400,UNIDAD,,0000000000,.75,892,13/12/2023,0826235004,IDEAL S.A,-37
00004001,PINO AUTO 1U,0076171101556,VENTA,HOGAR          ,UNIDAD,1200,UNIDAD,,0000000000,.70,649,05/12/2023,0774583378,COMERCIAL H2O.29 SPA,-233
00004002,PINO VEGETAL WASIL 380G,7801305005478,VENTA,,,2600,UNIDAD,,,,,00/00/0000,,,0
00004003,PINTURA ACRILICA 12U,8977677109881,VENTA,,,4000,UNIDAD,,,,,00/00/0000,,,0
00004004,PINTURA PARA TELA 12 COLORES,8977677108242,VENTA,,,5600,UNIDAD,,,,,00/00/0000,,,0
00004005,PIPE O CASA GRANDE 1.5L,7802150002582,VENTA,BEBIDAS ALCOHOL,UNIDAD,4700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-8
00004006,PIRULIN 24G,7466762939041,VENTA,,,550,UNIDAD,,,,,00/00/0000,,,0
00004007,PISCO ARTESANOS DE COCHIGUAS 1,7802110001778,VENTA,,,4600,UNIDAD,,,,,00/00/0000,,,0
00004008,PISCO CAPEL 1L 35 G,7802110002287,VENTA,,,5450,UNIDAD,,,,,00/00/0000,,,0
00004009,PISCO ENDEMICO BLEND 750CC,0745240577294,VENTA,BEBIDAS ALCOHOL,UNIDAD,16990,UNIDAD,,0000000000,.70,,00/00/0000,,,-8
00004010,PISCO ENDEMICO MOSCATEL 750CC,0745240577287,VENTA,BEBIDAS ALCOHOL,UNIDAD,16990,UNIDAD,,0000000000,.70,,00/00/0000,,,-7
00004011,PISCO ENDEMICO PEDRO JIMENEZ 7,0745240577270,VENTA,BEBIDAS ALCOHOL,UNIDAD,16990,UNIDAD,,0000000000,.70,,00/00/0000,,,-10
00004012,PISCO REPUBLICANO MOSCATEL 750,7804658470528,VENTA,BEBIDAS ALCOHOL,UNIDAD,10650,UNIDAD,,0000000000,0.7,0,00/00/0000,0000000000,,0
00004013,PISCO REPUBLICANO ROBLE 750CC,7804658470511,VENTA,BEBIDAS ALCOHOL,UNIDAD,10650,UNIDAD,,0000000000,0.7,0,00/00/0000,0000000000,,-1
00004014,PISCO SOUR CAMPANARIO 1L,7802175455493,VENTA,BEBIDAS ALCOHOL,UNIDAD,5500,UNIDAD,,0000000000,.70,3226,02/11/2023,0995862808,COMPANIA PISQUERA DE CHILE S.A,-16
00004015,PISCO SOUR CAPEL 700CC,7802110001143,VENTA,BEBIDAS ALCOHOL,UNIDAD,4200,UNIDAD,,0000000000,.70,2689,06/10/2023,0911440008,EMBOTELLADORA ANDINA S.A,-15
00004016,PISCO SOUR ESTRELLA DEL ELQUI 750CC,7802110002621,VENTA,BEBIDAS ALCOHOL,UNIDAD,6300,UNIDAD,,0000000000,.70,4118,14/12/2023,0911440008,EMBOTELLADORA ANDINA S.A,-28
00004017,PISCO SOUR HORCON QUEMADO 645C,7802175002413,VENTA,,,5200,UNIDAD,,,,,00/00/0000,,,0
00004018,PISCO SOUR LIGHT CAMPANARIO 70,7802175000037,VENTA,,,4400,UNIDAD,,,,,00/00/0000,,,-4
00004019,PISCO SOUR LIGHT CAPEL 700CC,7802110001136,VENTA,BEBIDAS ALCOHOL,UNIDAD,3900,UNIDAD,,0000000000,0.7,,00/00/0000,,,-8
00004020,PISCO SOUR MIEL SABOR ANDINO 1,7802175002925,VENTA,BEBIDAS ALCOHOL,UNIDAD,6300,UNIDAD,,0000000000,.70,3689,25/01/2024,0995862808,COMPANIA PISQUERA DE CHILE S.A,1
00004021,PISCO SOUR SABOR ANDINO 1L,7802175002185,VENTA,BEBIDAS ALCOHOL,UNIDAD,6300,UNIDAD,,0000000000,.70,3689,25/01/2024,0995862808,COMPANIA PISQUERA DE CHILE S.A,-30
00004022,PISCO SOUR SECRETO PERUANO 1L,7804658470085,VENTA,BEBIDAS ALCOHOL,UNIDAD,5500,UNIDAD,,0000000000,.70,3180,22/05/2024,0965689702,DISTRIBUIDOR Y EXCELENCIA S.A,-34
00004023,PISTACHOS SALADOS MP 80G,7802420124518,VENTA,SNACKS Y CONFIT,UNIDAD,2900,UNIDAD,,0000000000,.70,1657,00/00/0000,,,-5
00004024,PISTACHOS SEMBRASOL 40G,7804612220213,VENTA,,,1400,UNIDAD,,,,,00/00/0000,,,0
00004028,PISTOLA SILICONA,5060550987195,VENTA,,,1650,UNIDAD,,,,,00/00/0000,,,0
00004029,PIZARRA MAGICA,0789562300951,VENTA,,,6500,UNIDAD,,,,,00/00/0000,,,0
00004030,PIZZA 4 CARNES PF 465G,7801930016733,VENTA,,,4250,UNIDAD,,,,,00/00/0000,,,-18
00004031,PIZZA 4 QUESOS RDA 560G,7801930016771,VENTA,,,5100,UNIDAD,,,,,00/00/0000,,,-3
00004032,PIZZA CHORIZO SADIA 460G,7893000801608,VENTA,,,4500,UNIDAD,,,,,00/00/0000,,,0
00004033,PIZZA CLASICA IDEAL 500G,7803403236341,VENTA,PANADERIA      ,UNIDAD,2400,UNIDAD,,0000000000,.75,1487,24/01/2024,0826235004,IDEAL S.A,-170
00004034,PIZZA ESPANOLA PF 465G,7801930010861,VENTA,VERDURAS       ,UNIDAD,3700,UNIDAD,,0000000000,.70,2032,12/02/2024,0910040006,PRODUCTOS FERNANDEZ S.A,-130
